MoleculeName	Type(Bond/Ring)	SMARTS	TorsionAngle	TorsionAngleScore	RingTorsion	RingTorsionScore	HeteroRingTorsion	HeteroRingTorsionScore	Category(Green/Orange/Red/Mixed)
CHEMBL29472      none	B	[aH1:1][c:2]([aH1])!@[SX4:3][!#1:4]	89.9983	12.916	-	-	-	-	G
CHEMBL29472      none	B	[cH1:1][a:2]([cH1])!@[a:3]([sX2,o,nX2H0,nX3H1:4])([cH0])	-29.9916	4.65593	-	-	-	-	G
CHEMBL29472      none	B	[c:1][c:2]!@[c:3][s,o,nX3H1:4]	119.969	0.615501	-	-	-	-	R
CHEMBL29424      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	-89.9808	7.30446	-	-	-	-	G
CHEMBL29424      none	B	[*:1][CX4:2]!@[O:3][CX4:4]	179.998	12.0478	-	-	-	-	G
CHEMBL29424      none	B	[*:1][CX4:2]!@[O:3][CX4:4]	180	12.0478	-	-	-	-	G
CHEMBL29424      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	-134.692	2.0362	-	-	-	-	O
CHEMBL29424      none	B	[c:1][cr6:2]!@[cr5:3][c:4]	120.266	2.69374	-	-	-	-	G
CHEMBL29424      none	B	[cH1:1][a:2]([cH1])!@[a:3]([sX2,o,nX2H0,nX3H1:4])([cH0])	-29.4708	4.65593	-	-	-	-	G
CHEMBL29424      none	B	[aH1:1][c:2]([aH1])!@[SX4:3][!#1:4]	89.9784	12.916	-	-	-	-	G
CHEMBL29500      none	B	[aH1:1][c:2]([aH1])!@[SX4:3][!#1:4]	90.0012	12.916	-	-	-	-	G
CHEMBL29500      none	B	[cH1:1][a:2]([cH1])!@[a:3]([sX2,o,nX2H0,nX3H1:4])([cH0])	-29.9969	4.65593	-	-	-	-	G
CHEMBL29500      none	B	[c:1][cr6:2]!@[cr5:3][c:4]	120.25	2.69374	-	-	-	-	G
CHEMBL1224098      none	B	[c:1][cr6:2]!@[cr5:3][c:4]	120.326	2.69374	-	-	-	-	G
CHEMBL1224098      none	B	[cH1:1][a:2]([cH1])!@[a:3]([sX2,o,nX2H0,nX3H1:4])([cH0])	-29.5412	4.65593	-	-	-	-	G
CHEMBL282093      none	B	[c:1][cr6:2]!@[cr5:3][c:4]	120.312	2.69374	-	-	-	-	G
CHEMBL282093      none	B	[cH1:1][a:2]([cH1])!@[a:3]([sX2,o,nX2H0,nX3H1:4])([cH0])	-29.5359	4.65593	-	-	-	-	G
CHEMBL282093      none	B	[aH1:1][c:2]([aH1])!@[SX4:3][!#1:4]	90.0005	12.916	-	-	-	-	G
CHEMBL29562      none	B	[c:1][c:2]!@[c:3][s,o,nX3H1:4]	120.279	0.615501	-	-	-	-	O
CHEMBL29562      none	B	[cH1:1][a:2]([cH1])!@[a:3]([sX2,o,nX2H0,nX3H1:4])([cH0])	-29.5882	4.65593	-	-	-	-	G
CHEMBL29562      none	B	[aH1:1][c:2]([aH1])!@[SX4:3][!#1:4]	89.9997	12.916	-	-	-	-	G
