MoleculeName	Type(Bond/Ring)	SMARTS	TorsionAngle	TorsionAngleScore	RingTorsion	RingTorsionScore	HeteroRingTorsion	HeteroRingTorsionScore	Category(Green/Orange/Red/Mixed)
C13634042      none	B	[a:1][c:2]!@[CX4H1:3][H:4]	-0.00351312	6.54616	-	-	-	-	G
C13634042      none	B	[cH1:1][c:2]([cH1])!@[NX3H1:3][C,c:4]	-29.9942	4.22084	-	-	-	-	G
C13634042      none	B	[nX2H0:1][c:2]([nX3H1])!@[NX3H1:3][C,c:4]	-0.00536941	17.4419	-	-	-	-	G
C13634042      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	89.996	7.24386	-	-	-	-	G
C13634042      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	160.004	2.91722	-	-	-	-	G
C13634042      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	-90.0003	3.32646	-	-	-	-	G
C21080001      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH1])[cH1:4]	149.98	5.05437	-	-	-	-	G
C21080001      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.00538376	63.7893	-	-	-	-	G
C21080001      none	B	[!#1:1][CX4H2:2]!@[CX3:3]=[O:4]	120.006	0.613497	-	-	-	-	G
C21080001      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	89.996	2.8728	-	-	-	-	G
C21080001      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	-29.9963	0.51573	-	-	-	-	O
C21080001      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	-150.001	1.91104	-	-	-	-	O
C21080001      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	150.004	0.447375	-	-	-	-	O
C21080001      none	B	[cH1:1][c:2]([$([cH0][OH1])])!@[CX3:3]=[NX2:4]	0.275881	0.652938	-	-	-	-	G
CHEMBL383264      none	B	[cH0:1][c:2]!@[CX4H2:3][CX4:4]	-89.9992	18.481	-	-	-	-	G
CHEMBL383264      none	B	[!#1:1][CX4:2]!@[CX4:3][!#1:4]	179.998	22.1548	-	-	-	-	G
CHEMBL383264      none	B	[OX2:1][CX4:2]!@[CX4:3][N:4]	-59.9967	14.8764	-	-	-	-	G
CHEMBL383264      none	B	[C:1][CX4H2:2]!@[OX2:3][c:4]	180	43.8829	-	-	-	-	G
CHEMBL383264      none	B	[cH1:1][c:2]([cH1])!@[O:3][C:4]	30.2861	0.264964	-	-	-	-	R
CHEMBL383264      none	B	[cH1:1][c:2]([cH1])!@[c:3]([cH1:4])[cH1]	-29.7236	8.20146	-	-	-	-	G
C20805614      none	B	[cH1:1][c:2]([cH0])!@[CX3x0:3]=[NX2:4]	-29.9974	0.921659	-	-	-	-	G
C20805614      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	179.998	29.4914	-	-	-	-	G
C20805614      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	-179.692	11.4213	-	-	-	-	G
C20805614      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	0.00543417	13.1253	-	-	-	-	G
C20805614      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	-90.0006	3.00607	-	-	-	-	G
C20805614      none	B	[!#1:1][CX4H2:2]!@[CX3:3]=[O:4]	-120.009	0.59462	-	-	-	-	G
C20805614      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.0159752	63.7893	-	-	-	-	G
C20805614      none	B	[$(C=O):1][NX3:2]!@[a:3][aH0:4]	119.993	2.43553	-	-	-	-	G
C13475849      none	B	[C:1][CX4H2:2]!@[OX2:3][c:4]	150.002	0.884397	-	-	-	-	O
C13475849      none	B	[cH1:1][c:2]([cH1])!@[O:3][C:4]	-149.728	0.243246	-	-	-	-	R
C13475849      none	B	[$(C=O):1][NX3H0:2]!@[c:3]([cH1])[cH1:4]	30.274	1.15477	-	-	-	-	G
C13475849      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	180	11.1654	-	-	-	-	G
C13475849      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	180	29.4914	-	-	-	-	G
C13475849      none	B	[cH0:1][c:2]([cH0])!@[CX3!r:3]=[NX2!r:4]	-179.714	17.1941	-	-	-	-	G
C20907505      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	44.9987	1.59785	-	-	-	-	O
C20907505      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	-79.9976	6.01214	-	-	-	-	G
C20907505      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	150.001	0.567303	-	-	-	-	O
C20907505      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	-150.001	1.91104	-	-	-	-	O
C20907505      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	179.998	29.4914	-	-	-	-	G
C20907505      none	B	[cH0:1][c:2]([cH0])!@[CX3!r:3]=[NX2!r:4]	60.292	0.527426	-	-	-	-	R
C17536640      none	B	[cH0:1][c:2]([cH0])!@[CX3:3]=[O:4]	59.9955	2.43032	-	-	-	-	G
C17536640      none	B	[a:1][c:2]!@[CX3:3]=[CX3H0:4]	90.2737	1.52036	-	-	-	-	G
C17536640      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	0.000904131	74.4927	-	-	-	-	G
C17536640      none	B	[c:1][CX4H2:2]!@[OX2:3][C:4]	150.001	2.00617	-	-	-	-	G
C17536640      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	135.28	1.69481	-	-	-	-	O
C20805583      none	B	[cH1:1][c:2]([cH0])!@[CX3x0:3]=[NX2:4]	-29.9979	0.921659	-	-	-	-	G
C20805583      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	180	29.4914	-	-	-	-	G
C20805583      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	0.30932	10.9271	-	-	-	-	G
C20805583      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	-0.000219005	13.1253	-	-	-	-	G
C20805583      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	90.0014	2.8728	-	-	-	-	G
C20805583      none	B	[!#1:1][CX4H2:2]!@[CX3:3]=[O:4]	89.9955	1.06654	-	-	-	-	G
C20805583      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.0134399	63.7893	-	-	-	-	G
C20805583      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH0]Cl)[cH:4]	30.2667	4.71698	-	-	-	-	G
C09934538      none	B	[cH0:1][c:2]([cH1])!@[O:3][C:4]	-90.0037	0.64732	-	-	-	-	R
C09934538      none	B	[$(C=O):1][NX3:2]!@[$([a]([cH1])):3][$([aH0](!@O)):4]	-150	2.68293	-	-	-	-	G
C09934538      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.00161682	63.7893	-	-	-	-	G
C09934538      none	B	[*^2:1]~[C^2:2]([!H])!@[C^2:3]~[*^2:4]	150.284	1.21045	-	-	-	-	G
C09934538      none	B	[*:1]~[cX3:2]!@[NX3:3]~[*:4]	150.29	1.84689	-	-	-	-	G
C09934538      none	B	[aH1:1][c:2]([aH1])!@[SX4:3][!#1:4]	-89.9971	12.5987	-	-	-	-	G
C09665548      none	B	[cH0:1][c:2]([cH0])!@[CX3:3]=[O:4]	149.999	1.0877	-	-	-	-	O
C09665548      none	B	[a:1][c:2]!@[CX3:3]=[CX3H0:4]	-89.7184	1.59557	-	-	-	-	G
C09665548      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	0.00206968	74.4927	-	-	-	-	G
C09665548      none	B	[$(C=O):1][O:2]!@[CH2:3]~[C:4]	89.9953	4.53893	-	-	-	-	G
C09665548      none	B	[OX2:1][CX4H2:2]!@[CX3:3]([$([NX3H1,NX3H2])])=[O:4]	90	0.357143	-	-	-	-	R
C09665548      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00823891	63.7893	-	-	-	-	G
C09665548      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH1])[cH1:4]	30.0004	5.05437	-	-	-	-	G
C09665548      none	B	[cH1:1][c:2]([cH1])!@[C:3]([NH1,NH2])=[O:4]	179.987	3.89499	-	-	-	-	G
CHEMBL220054      none	B	[c:1][c:2]!@[c:3][$(c!@c):4]	-120.003	5.11817	-	-	-	-	G
CHEMBL220054      none	B	[c:1][c:2]!@[c:3][$(c!@c):4]	-119.681	5.11817	-	-	-	-	G
CHEMBL220054      none	B	[a:1][c:2]!@[C:3]([NH1,NH2])=[O:4]	-149.998	5.2923	-	-	-	-	O
CHEMBL220054      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00448958	63.7893	-	-	-	-	G
CHEMBL220054      none	B	[$(C=O):1][NX3H1:2]!@[CX4H1:3][H:4]	-0.00283517	8.26772	-	-	-	-	G
CHEMBL220054      none	B	[OX2:1][CX4:2]!@[CX4:3][N:4]	59.9975	15.2809	-	-	-	-	G
CHEMBL220054      none	B	[a:1][c:2]!@[CX4H1:3][N,O:4]	-30.0031	3.61778	-	-	-	-	G
C16958326      none	B	[a:1][c:2]!@[CX3:3]=[CX3H0:4]	90.0073	1.52036	-	-	-	-	G
C16958326      none	B	[*:1]~[NX3:2]!@[NX3:3]~[*:4]	60.0012	2.67808	-	-	-	-	G
C16958326      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	-29.6712	1.93298	-	-	-	-	O
C16958326      none	B	[cH1:1][c:2]!@[c:3]([cH1])[nX2H0:4]	-149.723	1.79995	-	-	-	-	O
CHEMBL220897      none	B	[c:1][c:2]!@[c:3][$(c!@c):4]	-119.995	5.11817	-	-	-	-	G
CHEMBL220897      none	B	[c:1][c:2]!@[c:3][$(c!@c):4]	-149.693	1.86258	-	-	-	-	G
CHEMBL220897      none	B	[a:1][c:2]!@[C:3]([NH1,NH2])=[O:4]	-120	0.626362	-	-	-	-	G
CHEMBL220897      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00807431	63.7893	-	-	-	-	G
CHEMBL220897      none	B	[$(C=O):1][NX3H1:2]!@[CX4H1:3][H:4]	29.9875	9.46757	-	-	-	-	G
CHEMBL220897      none	B	[OX2:1][CX4:2]!@[CX4:3][N:4]	39.999	1.66292	-	-	-	-	G
CHEMBL220897      none	B	[a:1][c:2]!@[CX4H1:3][N,O:4]	-60.0098	3.48172	-	-	-	-	G
C01216799      none	B	[cH0:1][c:2]!@[CX4H2:3][N,O,S:4]	179.996	6.20075	-	-	-	-	G
C01216799      none	B	[c:1][CX4H2:2]!@[OX2:3][c:4]	179.997	39.7757	-	-	-	-	G
C01216799      none	B	[$([cH0]([CX3])):1][c:2]([cH1])!@[O:3][C:4]	149.731	0.462963	-	-	-	-	O
C01216799      none	B	[cH1:1][c:2]([cH0])!@[CX3x0:3]=[NX2:4]	-149.745	0.0354484	-	-	-	-	G
C01216799      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	179.999	29.4914	-	-	-	-	G
C01216799      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.00133381	63.7893	-	-	-	-	G
C12503473      none	B	[O:1]=[CX3:2]([NH1])!@[CH2:3][C:4]	119.995	0.124533	-	-	-	-	O
C12503473      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00343176	63.7893	-	-	-	-	G
C12503473      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH1])[cH1:4]	29.9999	5.05437	-	-	-	-	G
C12503473      none	B	[cH1:1][c:2]([cH1])!@[C:3]([NH1,NH2])=[O:4]	27.0412	8.08167	-	-	-	-	G
C12503473      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.0171099	63.7893	-	-	-	-	G
C12503473      none	B	[*:1]~[NX3:2]!@[NX3:3]~[*:4]	-89.9989	3.3545	-	-	-	-	G
C12503473      none	B	[!#1:1][CX3:2](=S)!@[NX3H1:3][!#1:4]	0.00729552	27.5459	-	-	-	-	G
